Benchmark finished!
|     |   batch |   q_seq_length |   kv_seq_length |   num_heads_q |   num_heads_kv |   head_dim | causal   | local   | use_sinks   |   page_size | provider   |     tflops |   bandwidth |         ms |
| 583 |       8 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 43.9192    |   182.282   |   0.39117  |
| 584 |       8 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 40.5775    |   118.879   |   0.211692 |
| 585 |       8 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 17.4759    |    51.199   |   0.49153  |
| 586 |       8 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 47.4091    |   104.17    |   0.72475  |
| 587 |       8 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 18.5467    |    40.7521  |   1.8526   |
| 588 |       8 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 38.283     |   186.929   |   0.22438  |
| 589 |       8 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 17.5492    |    85.6897  |   0.489476 |
| 590 |       8 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 44.4196    |   184.359   |   0.773526 |
| 591 |       8 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 18.5551    |    77.0107  |   1.85177  |
| 592 |       8 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 25.2142    |    73.8698  |   0.681356 |
| 593 |       8 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 18.9984    |    55.6594  |   0.90428  |
| 594 |       8 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 26.9766    |    59.2747  |   2.54738  |
| 595 |       8 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 19.47      |    42.7808  |   3.5295   |
| 596 |       8 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 25.5932    |   124.967   |   0.671268 |
| 597 |       8 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 19.2789    |    94.1351  |   0.891124 |
| 598 |       8 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 27.2927    |   113.276   |   2.51787  |
| 599 |       8 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 19.739     |    81.9247  |   3.4814   |
| 600 |       8 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  1.96564   |     5.75872 |  17.4802   |
| 601 |       8 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  6.61075   |    19.3674  |   5.19756  |
| 602 |       8 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  1.9686    |     4.32553 |  69.8157   |
| 603 |       8 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  6.73486   |    14.7983  |  20.4071   |
| 604 |       8 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.94788   |     9.51114 |  17.6395   |
| 605 |       8 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  6.36513   |    31.0797  |   5.39812  |
| 606 |       8 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.93979   |     8.05089 |  70.8524   |
| 607 |       8 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  6.49194   |    26.9441  |  21.1707   |
| 608 |      16 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.315077  |    79.0769  |   0.212992 |
| 609 |      16 |              1 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  0.736198  |   184.768   |   0.091156 |
| 610 |      16 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn |  0.331752  |    83.0189  |   0.809146 |
| 611 |      16 |              1 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn |  1.24691   |   312.033   |   0.21528  |
| 612 |      16 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.300094  |   150.34    |   0.223626 |
| 613 |      16 |              1 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.477276  |   239.104   |   0.140608 |
| 614 |      16 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn |  0.323539  |   161.848   |   0.829686 |
| 615 |      16 |              1 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn |  0.733478  |   366.918   |   0.365976 |
| 616 |      16 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.40123   |   100.699   |   0.334516 |
| 617 |      16 |              1 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  0.956675  |   240.103   |   0.140296 |
| 618 |      16 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn |  0.417318  |   104.431   |   1.28648  |
| 619 |      16 |              1 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn |  1.45027   |   362.92    |   0.370188 |
| 620 |      16 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.372079  |   186.403   |   0.360724 |
| 621 |      16 |              1 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.619417  |   310.313   |   0.216684 |
| 622 |      16 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn |  0.393732  |   196.962   |   1.36354  |
| 623 |      16 |              1 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn |  0.809443  |   404.919   |   0.66326  |
| 624 |      16 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.21859   |    54.861   |   1.22803  |
| 625 |      16 |              1 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  1.21478   |   304.882   |   0.220974 |
| 626 |      16 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn |  0.224005  |    56.0559  |   4.79339  |
| 627 |      16 |              1 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn |  1.59352   |   398.77    |   0.673816 |
| 628 |      16 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.219604  |   110.016   |   1.22236  |
| 629 |      16 |              1 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.717374  |   359.387   |   0.374192 |
| 630 |      16 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn |  0.224987  |   112.549   |   4.77246  |
| 631 |      16 |              1 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn |  0.848282  |   424.348   |   1.26578  |
| 632 |      16 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0158904 |     3.98812 |  33.7858   |
| 633 |      16 |              1 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  1.39727   |   350.682   |   0.384228 |
| 634 |      16 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  0.0157181 |     3.93335 | 136.625    |
| 635 |      16 |              1 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  1.62446   |   406.511   |   1.32197  |
| 636 |      16 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.0157735 |     7.90215 |  34.0363   |
| 637 |      16 |              1 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.768845  |   385.174   |   0.698282 |
| 638 |      16 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  0.0156828 |     7.8452  | 136.933    |
| 639 |      16 |              1 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  0.832163  |   416.285   |   2.5806   |
| 640 |      16 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 35.7015    |   104.594   |   0.240604 |
| 641 |      16 |            128 |            1024 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 42.4002    |   124.219   |   0.202592 |
| 642 |      16 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |           0 | flash_attn | 41.1384    |    90.3919  |   0.835224 |
| 643 |      16 |            128 |            4096 |            16 |              4 |         64 | False    | False   | False       |         128 | flash_attn | 49.4251    |   108.6     |   0.695188 |
| 644 |      16 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 35.335     |   172.534   |   0.2431   |
| 645 |      16 |            128 |            1024 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 40.0269    |   195.444   |   0.214604 |
| 646 |      16 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |           0 | flash_attn | 40.2905    |   167.221   |   0.8528   |
| 647 |      16 |            128 |            4096 |            16 |              8 |         64 | False    | False   | False       |         128 | flash_attn | 47.6158    |   197.624   |   0.721604 |
| 648 |      16 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 47.8537    |   140.196   |   0.359008 |
| 649 |      16 |            128 |            1024 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 20.4103    |    59.7959  |   0.841724 |
| 650 |      16 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |           0 | flash_attn | 53.6945    |   117.981   |   1.27982  |
| 651 |      16 |            128 |            4096 |            16 |              4 |        128 | False    | False   | False       |         128 | flash_attn | 21.1967    |    46.5747  |   3.24199  |
| 652 |      16 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 45.6266    |   222.786   |   0.376532 |
| 653 |      16 |            128 |            1024 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 20.4774    |    99.9872  |   0.838968 |
| 654 |      16 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |           0 | flash_attn | 50.7636    |   210.689   |   1.35372  |
| 655 |      16 |            128 |            4096 |            16 |              8 |        128 | False    | False   | False       |         128 | flash_attn | 21.2504    |    88.1973  |   3.2338   |
| 656 |      16 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 27.4815    |    80.5121  |   1.25029  |
| 657 |      16 |            128 |            1024 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 20.5858    |    60.3101  |   1.6691   |
| 658 |      16 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |           0 | flash_attn | 28.708     |    63.079   |   4.78748  |
| 659 |      16 |            128 |            4096 |            16 |              4 |        256 | False    | False   | False       |         128 | flash_attn | 21.0118    |    46.1686  |   6.54103  |
| 660 |      16 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 27.8193    |   135.836   |   1.2351   |
| 661 |      16 |            128 |            1024 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 20.8858    |   101.981   |   1.64512  |
| 662 |      16 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |           0 | flash_attn | 28.8758    |   119.846   |   4.75966  |
| 663 |      16 |            128 |            4096 |            16 |              8 |        256 | False    | False   | False       |         128 | flash_attn | 21.2781    |    88.3123  |   6.45918  |
| 664 |      16 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  2.00109   |     5.86258 |  34.341    |
| 665 |      16 |            128 |            1024 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  7.07562   |    20.7294  |   9.71214  |
| 666 |      16 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |           0 | flash_attn |  1.98922   |     4.37084 | 138.184    |
| 667 |      16 |            128 |            4096 |            16 |              4 |        512 | False    | False   | False       |         128 | flash_attn |  7.15801   |    15.728   |  38.4015   |
| 668 |      16 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.9972    |     9.75194 |  34.408    |
| 669 |      16 |            128 |            1024 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  6.76787   |    33.0462  |  10.1538   |
| 670 |      16 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |           0 | flash_attn |  1.98785   |     8.25034 | 138.279    |
| 671 |      16 |            128 |            4096 |            16 |              8 |        512 | False    | False   | False       |         128 | flash_attn |  6.86097   |    28.4757  |  40.064    |
